Time,M_C,ExtFrag,IntFrag
1038,129.76,234.54,0.13
1039,116.03,248.49,0.11
1040,102.03,262.71,0.10
1041,89.10,275.85,0.09
1042,74.84,290.34,0.07
1043,61.20,304.19,0.06
1044,47.20,318.41,0.05
1045,32.90,332.95,0.03
1046,18.58,347.48,0.02
1047,4.50,361.80,0.00
1048,0.68,365.56,0.01
1049,1.00,365.21,0.01
1050,1.35,364.86,0.01
1051,1.72,364.49,0.01
1052,2.04,364.16,0.01
1053,2.39,363.82,0.01
1054,2.71,363.49,0.01
1055,3.12,363.08,0.01
1056,3.46,362.70,0.01
1057,3.79,362.38,0.01
1058,4.16,362.02,0.01
1059,4.49,361.67,0.01
1060,4.87,361.28,0.01
1061,5.23,360.93,0.01
1062,5.59,360.56,0.01
1063,5.92,360.23,0.02
1064,6.28,359.85,0.02
1065,6.62,359.52,0.02
1066,6.94,359.23,0.02
1067,7.25,358.88,0.02
1071,9.24,356.81,0.02
1072,9.32,356.76,0.02
1073,9.67,356.43,0.02
1074,10.01,356.08,0.02
1075,10.37,355.71,0.02
1076,10.75,355.30,0.02
1077,11.10,354.98,0.02
1078,11.40,354.67,0.02
1079,11.74,354.30,0.02
1080,12.08,353.96,0.02
1081,12.39,353.66,0.02
1082,12.75,353.30,0.02
1083,13.10,352.95,0.02
1084,13.42,352.62,0.02
1085,13.77,352.27,0.02
1086,14.11,351.90,0.02
1087,14.41,351.62,0.02
1090,16.03,349.95,0.03
1091,16.08,349.93,0.03
1092,16.31,349.67,0.03
1093,16.64,349.31,0.03
1094,16.99,348.98,0.03
1095,17.29,348.70,0.03
1096,17.64,348.32,0.03
1097,18.02,347.98,0.03
1098,18.31,347.65,0.03
1099,18.70,347.23,0.03
1100,18.98,346.93,0.03
1101,19.33,346.61,0.03
1102,19.64,346.30,0.03
1103,19.94,345.97,0.03
1104,20.25,345.69,0.03
1105,20.60,345.33,0.03
1106,20.94,344.98,0.03
1107,21.27,344.64,0.03
1113,24.15,341.69,0.03
1114,24.24,341.65,0.03
1115,24.54,341.33,0.03
1116,24.87,340.97,0.03
1117,25.15,340.71,0.03
1118,25.52,340.34,0.03
1119,25.89,339.94,0.03
1120,26.24,339.60,0.04
1121,26.53,339.29,0.04
1122,26.85,338.96,0.04
1123,27.22,338.60,0.04
1124,27.53,338.27,0.04
1125,27.87,337.95,0.04
1126,28.21,337.59,0.04
1127,28.54,337.28,0.04
1128,28.92,336.90,0.04
1129,29.58,336.20,0.04
1130,29.67,336.15,0.04
1131,29.98,335.79,0.04
1132,30.34,335.43,0.04
